ts,best_bid,best_ask,mid,fair,bid,ask,spread,inventory
2025-12-14T13:14:11.651987+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:12.216498+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:12.789290+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:13.363770+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:13.951666+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:14.503641+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:15.052469+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:15.635466+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:16.238160+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:16.798873+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:17.358489+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:17.953541+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:18.537751+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:19.116908+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:19.666616+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:20.229737+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:20.812504+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:21.363978+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:21.937587+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:22.493535+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:23.043867+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:23.611870+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:24.171207+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:24.735663+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:25.315505+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:25.887508+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:26.449585+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:27.009514+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:27.666504+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:28.225314+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:28.782966+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:29.340794+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:29.923238+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:30.493093+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:31.100375+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:31.692816+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:32.266644+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:32.830255+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:33.391700+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:33.967089+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:34.532532+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:35.090332+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:35.667621+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:36.232977+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:36.821002+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:37.456456+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:38.013526+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:38.563769+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:39.146796+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:39.710565+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:40.292595+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:40.874169+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:41.432826+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:42.007236+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:42.583459+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:43.190935+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:43.742779+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:44.294324+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:44.845873+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:45.430662+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:45.980753+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:46.542546+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:47.097215+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:47.650749+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:48.209839+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:48.776638+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:49.361434+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:49.940655+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:50.523076+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:51.076750+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:51.630059+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:52.181400+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:52.740502+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:53.304930+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:53.890880+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:54.461867+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:55.016443+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:55.589059+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:56.145621+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:56.697671+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:57.248751+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:57.811653+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:58.373732+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:58.932972+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:14:59.480687+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:00.048650+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:00.623963+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:01.185884+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:01.778473+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:02.338052+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:02.897481+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:03.455950+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:04.277743+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:04.829278+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:05.410755+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:05.961692+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:06.513746+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:07.081773+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:07.641579+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:08.194644+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:08.763311+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:09.355987+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:09.941989+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:10.504272+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:11.087443+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:11.648298+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:12.225159+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:13.017647+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:13.575246+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:14.142106+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:14.697997+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:15.269260+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:15.829796+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:16.394841+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:16.958441+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:17.512064+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:18.312438+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:18.882102+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:19.440192+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:20.250274+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
2025-12-14T13:15:20.824048+00:00,0.57,0.58,0.575,0.5749999999999998,0.5524999999999999,0.5974999999999998,0.04499999999999993,0.0
